task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds,variant,planned_actions_per_decision,maximum_executed_actions_per_decision
tworoom,100,200,12,prefix_b,released_raw,ap-fresh-tworoom-012,False,200,40,6000,1800000,28103351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",79.6649,LeWM (5-action replanning),25,5
tworoom,100,200,13,clean,released_raw,ap-fresh-tworoom-013,True,54,11,1650,495000,28104351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",18.102,LeWM (5-action replanning),25,5
tworoom,100,200,13,prefix_a,released_raw,ap-fresh-tworoom-013,True,123,25,3750,1125000,28104351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",40.4097,LeWM (5-action replanning),25,5
tworoom,100,200,13,prefix_b,released_raw,ap-fresh-tworoom-013,True,113,23,3450,1035000,28104351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",37.2791,LeWM (5-action replanning),25,5
tworoom,100,200,14,clean,released_raw,ap-fresh-tworoom-014,True,50,10,1500,450000,28105351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",16.1807,LeWM (5-action replanning),25,5
tworoom,100,200,14,prefix_a,released_raw,ap-fresh-tworoom-014,False,200,40,6000,1800000,28105351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7379,LeWM (5-action replanning),25,5
tworoom,100,200,14,prefix_b,released_raw,ap-fresh-tworoom-014,False,200,40,6000,1800000,28105351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6974,LeWM (5-action replanning),25,5
tworoom,100,200,15,clean,released_raw,ap-fresh-tworoom-015,False,200,40,6000,1800000,28106351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7392,LeWM (5-action replanning),25,5
tworoom,100,200,15,prefix_a,released_raw,ap-fresh-tworoom-015,False,200,40,6000,1800000,28106351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.2186,LeWM (5-action replanning),25,5
tworoom,100,200,15,prefix_b,released_raw,ap-fresh-tworoom-015,False,200,40,6000,1800000,28106351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6503,LeWM (5-action replanning),25,5
tworoom,100,200,16,clean,released_raw,ap-fresh-tworoom-016,True,195,39,5850,1755000,28107351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",63.0893,LeWM (5-action replanning),25,5
tworoom,100,200,16,prefix_a,released_raw,ap-fresh-tworoom-016,True,71,15,2250,675000,28107351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",24.3502,LeWM (5-action replanning),25,5
tworoom,100,200,16,prefix_b,released_raw,ap-fresh-tworoom-016,False,200,40,6000,1800000,28107351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6994,LeWM (5-action replanning),25,5
tworoom,100,200,17,clean,released_raw,ap-fresh-tworoom-017,False,200,40,6000,1800000,28108351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.6055,LeWM (5-action replanning),25,5
tworoom,100,200,17,prefix_a,released_raw,ap-fresh-tworoom-017,False,200,40,6000,1800000,28108351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6326,LeWM (5-action replanning),25,5
tworoom,100,200,17,prefix_b,released_raw,ap-fresh-tworoom-017,False,200,40,6000,1800000,28108351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6408,LeWM (5-action replanning),25,5
tworoom,100,200,18,clean,released_raw,ap-fresh-tworoom-018,True,40,8,1200,360000,28109351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",12.9792,LeWM (5-action replanning),25,5
tworoom,100,200,18,prefix_a,released_raw,ap-fresh-tworoom-018,True,22,5,750,225000,28109351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",8.0807,LeWM (5-action replanning),25,5
tworoom,100,200,18,prefix_b,released_raw,ap-fresh-tworoom-018,True,23,5,750,225000,28109351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",8.0528,LeWM (5-action replanning),25,5
tworoom,100,200,19,clean,released_raw,ap-fresh-tworoom-019,False,200,40,6000,1800000,28110351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.6948,LeWM (5-action replanning),25,5
tworoom,100,200,19,prefix_a,released_raw,ap-fresh-tworoom-019,False,200,40,6000,1800000,28110351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6766,LeWM (5-action replanning),25,5
tworoom,100,200,19,prefix_b,released_raw,ap-fresh-tworoom-019,False,200,40,6000,1800000,28110351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6076,LeWM (5-action replanning),25,5
tworoom,100,200,20,clean,released_raw,ap-fresh-tworoom-020,True,58,12,1800,540000,28111351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",19.3559,LeWM (5-action replanning),25,5
tworoom,100,200,20,prefix_a,released_raw,ap-fresh-tworoom-020,True,44,9,1350,405000,28111351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",14.123,LeWM (5-action replanning),25,5
tworoom,100,200,20,prefix_b,released_raw,ap-fresh-tworoom-020,True,44,9,1350,405000,28111351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",14.6015,LeWM (5-action replanning),25,5
tworoom,100,200,21,clean,released_raw,ap-fresh-tworoom-021,False,200,40,6000,1800000,28112351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.6044,LeWM (5-action replanning),25,5
tworoom,100,200,21,prefix_a,released_raw,ap-fresh-tworoom-021,False,200,40,6000,1800000,28112351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7594,LeWM (5-action replanning),25,5
tworoom,100,200,21,prefix_b,released_raw,ap-fresh-tworoom-021,False,200,40,6000,1800000,28112351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6447,LeWM (5-action replanning),25,5
tworoom,100,200,22,clean,released_raw,ap-fresh-tworoom-022,False,200,40,6000,1800000,28113351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.591,LeWM (5-action replanning),25,5
tworoom,100,200,22,prefix_a,released_raw,ap-fresh-tworoom-022,False,200,40,6000,1800000,28113351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6216,LeWM (5-action replanning),25,5
tworoom,100,200,22,prefix_b,released_raw,ap-fresh-tworoom-022,False,200,40,6000,1800000,28113351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7533,LeWM (5-action replanning),25,5
tworoom,100,200,23,clean,released_raw,ap-fresh-tworoom-023,False,200,40,6000,1800000,28114351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.6128,LeWM (5-action replanning),25,5
tworoom,100,200,23,prefix_a,released_raw,ap-fresh-tworoom-023,True,24,5,750,225000,28114351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",8.1605,LeWM (5-action replanning),25,5
tworoom,100,200,23,prefix_b,released_raw,ap-fresh-tworoom-023,True,31,7,1050,315000,28114351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",11.3349,LeWM (5-action replanning),25,5
tworoom,100,200,24,clean,released_raw,ap-fresh-tworoom-024,False,200,40,6000,1800000,28115351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.6438,LeWM (5-action replanning),25,5
tworoom,100,200,24,prefix_a,released_raw,ap-fresh-tworoom-024,False,200,40,6000,1800000,28115351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6529,LeWM (5-action replanning),25,5
tworoom,100,200,24,prefix_b,released_raw,ap-fresh-tworoom-024,False,200,40,6000,1800000,28115351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7149,LeWM (5-action replanning),25,5
tworoom,100,200,25,clean,released_raw,ap-fresh-tworoom-025,False,200,40,6000,1800000,28116351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7955,LeWM (5-action replanning),25,5
tworoom,100,200,25,prefix_a,released_raw,ap-fresh-tworoom-025,False,200,40,6000,1800000,28116351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7993,LeWM (5-action replanning),25,5
tworoom,100,200,25,prefix_b,released_raw,ap-fresh-tworoom-025,True,15,3,450,135000,28116351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",4.835,LeWM (5-action replanning),25,5
tworoom,100,200,26,clean,released_raw,ap-fresh-tworoom-026,False,200,40,6000,1800000,28117351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7817,LeWM (5-action replanning),25,5
tworoom,100,200,26,prefix_a,released_raw,ap-fresh-tworoom-026,False,200,40,6000,1800000,28117351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.9226,LeWM (5-action replanning),25,5
tworoom,100,200,26,prefix_b,released_raw,ap-fresh-tworoom-026,False,200,40,6000,1800000,28117351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.2687,LeWM (5-action replanning),25,5
tworoom,100,200,27,clean,released_raw,ap-fresh-tworoom-027,False,200,40,6000,1800000,28118351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",76.5312,LeWM (5-action replanning),25,5
tworoom,100,200,27,prefix_a,released_raw,ap-fresh-tworoom-027,False,200,40,6000,1800000,28118351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",80.7171,LeWM (5-action replanning),25,5
tworoom,100,200,27,prefix_b,released_raw,ap-fresh-tworoom-027,False,200,40,6000,1800000,28118351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",77.6268,LeWM (5-action replanning),25,5
tworoom,100,200,28,clean,released_raw,ap-fresh-tworoom-028,False,200,40,6000,1800000,28119351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",73.4855,LeWM (5-action replanning),25,5
tworoom,100,200,28,prefix_a,released_raw,ap-fresh-tworoom-028,False,200,40,6000,1800000,28119351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",76.9615,LeWM (5-action replanning),25,5
tworoom,100,200,28,prefix_b,released_raw,ap-fresh-tworoom-028,False,200,40,6000,1800000,28119351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",75.5576,LeWM (5-action replanning),25,5
tworoom,100,200,29,clean,released_raw,ap-fresh-tworoom-029,False,200,40,6000,1800000,28120351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",76.6303,LeWM (5-action replanning),25,5
tworoom,100,200,29,prefix_a,released_raw,ap-fresh-tworoom-029,False,200,40,6000,1800000,28120351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",76.0299,LeWM (5-action replanning),25,5
tworoom,100,200,29,prefix_b,released_raw,ap-fresh-tworoom-029,False,200,40,6000,1800000,28120351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",82.8087,LeWM (5-action replanning),25,5
tworoom,100,200,30,clean,released_raw,ap-fresh-tworoom-030,False,200,40,6000,1800000,28121351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",80.7173,LeWM (5-action replanning),25,5
tworoom,100,200,30,prefix_a,released_raw,ap-fresh-tworoom-030,False,200,40,6000,1800000,28121351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",79.5059,LeWM (5-action replanning),25,5
