task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds
reacher,50,100,28,prefix_a,released_raw,ap-fresh-reacher-028,True,32,2,300,90000,27119351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.5694
reacher,50,100,28,prefix_b,released_raw,ap-fresh-reacher-028,True,43,2,300,90000,27119351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",21.2429
reacher,50,100,29,clean,released_raw,ap-fresh-reacher-029,True,22,1,150,45000,27120351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",10.3186
reacher,50,100,29,prefix_a,released_raw,ap-fresh-reacher-029,True,47,2,300,90000,27120351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.9051
reacher,50,100,29,prefix_b,released_raw,ap-fresh-reacher-029,True,50,2,300,90000,27120351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.7972
reacher,50,100,30,clean,released_raw,ap-fresh-reacher-030,True,86,4,600,180000,27121351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",42.5815
reacher,50,100,30,prefix_a,released_raw,ap-fresh-reacher-030,False,100,4,600,180000,27121351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",37.6434
reacher,50,100,30,prefix_b,released_raw,ap-fresh-reacher-030,True,21,1,150,45000,27121351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",8.5006
reacher,50,100,31,clean,released_raw,ap-fresh-reacher-031,True,19,1,150,45000,27122351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",8.7418
reacher,50,100,31,prefix_a,released_raw,ap-fresh-reacher-031,True,30,2,300,90000,27122351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",17.8742
reacher,50,100,31,prefix_b,released_raw,ap-fresh-reacher-031,True,29,2,300,90000,27122351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.1053
reacher,50,100,32,clean,released_raw,ap-fresh-reacher-032,True,24,1,150,45000,27123351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",8.7575
reacher,50,100,32,prefix_a,released_raw,ap-fresh-reacher-032,True,24,1,150,45000,27123351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.1385
reacher,50,100,32,prefix_b,released_raw,ap-fresh-reacher-032,True,26,2,300,90000,27123351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.5522
reacher,50,100,33,clean,released_raw,ap-fresh-reacher-033,True,50,2,300,90000,27124351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",20.4071
reacher,50,100,33,prefix_a,released_raw,ap-fresh-reacher-033,True,59,3,450,135000,27124351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",29.8486
reacher,50,100,33,prefix_b,released_raw,ap-fresh-reacher-033,True,60,3,450,135000,27124351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",30.029
reacher,50,100,34,clean,released_raw,ap-fresh-reacher-034,True,87,4,600,180000,27125351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.4218
reacher,50,100,34,prefix_a,released_raw,ap-fresh-reacher-034,True,28,2,300,90000,27125351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.8809
reacher,50,100,34,prefix_b,released_raw,ap-fresh-reacher-034,True,23,1,150,45000,27125351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",11.1818
reacher,50,100,35,clean,released_raw,ap-fresh-reacher-035,True,73,3,450,135000,27126351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",30.3951
reacher,50,100,35,prefix_a,released_raw,ap-fresh-reacher-035,True,25,1,150,45000,27126351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",10.9517
reacher,50,100,35,prefix_b,released_raw,ap-fresh-reacher-035,False,100,4,600,180000,27126351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",42.2745
reacher,50,100,36,clean,released_raw,ap-fresh-reacher-036,True,2,1,150,45000,27127351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",10.8951
reacher,50,100,36,prefix_a,released_raw,ap-fresh-reacher-036,True,7,1,150,45000,27127351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",10.0888
reacher,50,100,36,prefix_b,released_raw,ap-fresh-reacher-036,True,76,4,600,180000,27127351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.3224
reacher,50,100,37,clean,released_raw,ap-fresh-reacher-037,False,100,4,600,180000,27128351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",36.1438
reacher,50,100,37,prefix_a,released_raw,ap-fresh-reacher-037,True,81,4,600,180000,27128351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",34.1865
reacher,50,100,37,prefix_b,released_raw,ap-fresh-reacher-037,True,24,1,150,45000,27128351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.2772
reacher,50,100,38,clean,released_raw,ap-fresh-reacher-038,True,33,2,300,90000,27129351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",20.3662
reacher,50,100,38,prefix_a,released_raw,ap-fresh-reacher-038,True,49,2,300,90000,27129351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.3795
reacher,50,100,38,prefix_b,released_raw,ap-fresh-reacher-038,True,25,1,150,45000,27129351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.9908
reacher,50,100,39,clean,released_raw,ap-fresh-reacher-039,True,43,2,300,90000,27130351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",20.3244
reacher,50,100,39,prefix_a,released_raw,ap-fresh-reacher-039,True,35,2,300,90000,27130351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.4127
reacher,50,100,39,prefix_b,released_raw,ap-fresh-reacher-039,True,65,3,450,135000,27130351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",26.5346
reacher,50,100,40,clean,released_raw,ap-fresh-reacher-040,True,24,1,150,45000,27131351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",8.6936
reacher,50,100,40,prefix_a,released_raw,ap-fresh-reacher-040,True,20,1,150,45000,27131351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.6219
reacher,50,100,40,prefix_b,released_raw,ap-fresh-reacher-040,True,38,2,300,90000,27131351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",17.0587
reacher,50,100,41,clean,released_raw,ap-fresh-reacher-041,True,50,2,300,90000,27132351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",16.4632
reacher,50,100,41,prefix_a,released_raw,ap-fresh-reacher-041,True,28,2,300,90000,27132351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.4999
reacher,50,100,41,prefix_b,released_raw,ap-fresh-reacher-041,True,22,1,150,45000,27132351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",10.2286
reacher,50,100,42,clean,released_raw,ap-fresh-reacher-042,True,67,3,450,135000,27133351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",31.3447
reacher,50,100,42,prefix_a,released_raw,ap-fresh-reacher-042,True,23,1,150,45000,27133351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.2104
reacher,50,100,42,prefix_b,released_raw,ap-fresh-reacher-042,True,27,2,300,90000,27133351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",16.7294
reacher,50,100,43,clean,released_raw,ap-fresh-reacher-043,False,100,4,600,180000,27134351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",37.4128
reacher,50,100,43,prefix_a,released_raw,ap-fresh-reacher-043,True,46,2,300,90000,27134351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.3879
reacher,50,100,43,prefix_b,released_raw,ap-fresh-reacher-043,True,31,2,300,90000,27134351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.3838
reacher,50,100,44,clean,released_raw,ap-fresh-reacher-044,True,64,3,450,135000,27135351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",24.3289
reacher,50,100,44,prefix_a,released_raw,ap-fresh-reacher-044,True,64,3,450,135000,27135351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",27.077
reacher,50,100,44,prefix_b,released_raw,ap-fresh-reacher-044,True,16,1,150,45000,27135351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.4664
reacher,50,100,45,clean,released_raw,ap-fresh-reacher-045,True,28,2,300,90000,27136351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",19.7026
reacher,50,100,45,prefix_a,released_raw,ap-fresh-reacher-045,True,40,2,300,90000,27136351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.7897
reacher,50,100,45,prefix_b,released_raw,ap-fresh-reacher-045,True,20,1,150,45000,27136351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",9.4748
reacher,50,100,46,clean,released_raw,ap-fresh-reacher-046,True,38,2,300,90000,27137351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",18.544
reacher,50,100,46,prefix_a,released_raw,ap-fresh-reacher-046,True,31,2,300,90000,27137351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",18.3441
reacher,50,100,46,prefix_b,released_raw,ap-fresh-reacher-046,True,14,1,150,45000,27137351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",8.2877
reacher,50,100,47,clean,released_raw,ap-fresh-reacher-047,True,25,1,150,45000,27138351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",9.1953
reacher,50,100,47,prefix_a,released_raw,ap-fresh-reacher-047,True,14,1,150,45000,27138351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",8.2669
reacher,50,100,47,prefix_b,released_raw,ap-fresh-reacher-047,True,98,4,600,180000,27138351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.2674
reacher,50,100,48,clean,released_raw,ap-fresh-reacher-048,True,30,2,300,90000,27139351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",18.3397
reacher,50,100,48,prefix_a,released_raw,ap-fresh-reacher-048,True,28,2,300,90000,27139351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",20.1953
reacher,50,100,48,prefix_b,released_raw,ap-fresh-reacher-048,True,25,1,150,45000,27139351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",10.4322
reacher,50,100,49,clean,released_raw,ap-fresh-reacher-049,True,49,2,300,90000,27140351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",22.059
reacher,50,100,49,prefix_a,released_raw,ap-fresh-reacher-049,True,54,3,450,135000,27140351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",30.8744
