task,controller,query_ordinal,condition,success,primitive_steps,prediction_blocks
tworoom,CEM (final goal),53,prefix_a,0,200,360080
tworoom,CEM (final goal),53,prefix_b,0,200,360080
tworoom,CEM (final goal),54,clean,0,200,360080
tworoom,CEM (final goal),54,prefix_a,0,200,360080
tworoom,CEM (final goal),54,prefix_b,0,200,360080
tworoom,CEM (final goal),55,clean,0,200,360080
tworoom,CEM (final goal),55,prefix_a,0,200,360080
tworoom,CEM (final goal),55,prefix_b,0,200,360080
tworoom,CEM (final goal),56,clean,0,200,360080
tworoom,CEM (final goal),56,prefix_a,0,200,360080
tworoom,CEM (final goal),56,prefix_b,0,200,360080
tworoom,CEM (final goal),57,clean,0,200,360080
tworoom,CEM (final goal),57,prefix_a,0,200,360080
tworoom,CEM (final goal),57,prefix_b,0,200,360080
tworoom,CEM (final goal),58,clean,0,200,360080
tworoom,CEM (final goal),58,prefix_a,0,200,360080
tworoom,CEM (final goal),58,prefix_b,0,200,360080
tworoom,CEM (final goal),59,clean,0,200,360080
tworoom,CEM (final goal),59,prefix_a,0,200,360080
tworoom,CEM (final goal),59,prefix_b,0,200,360080
tworoom,CEM (final goal),60,clean,0,200,360080
tworoom,CEM (final goal),60,prefix_a,0,200,360080
tworoom,CEM (final goal),60,prefix_b,0,200,360080
tworoom,CEM (final goal),61,clean,0,200,360080
tworoom,CEM (final goal),61,prefix_a,0,200,360080
tworoom,CEM (final goal),61,prefix_b,0,200,360080
tworoom,CEM (final goal),62,clean,0,200,360080
tworoom,CEM (final goal),62,prefix_a,0,200,360080
tworoom,CEM (final goal),62,prefix_b,0,200,360080
tworoom,CEM (final goal),63,clean,0,200,360080
tworoom,CEM (final goal),63,prefix_a,0,200,360080
tworoom,CEM (final goal),63,prefix_b,0,200,360080
tworoom,CEM (final goal),64,clean,0,200,360080
tworoom,CEM (final goal),64,prefix_a,0,200,360080
tworoom,CEM (final goal),64,prefix_b,0,200,360080
tworoom,CEM (final goal),65,clean,0,200,360080
tworoom,CEM (final goal),65,prefix_a,0,200,360080
tworoom,CEM (final goal),65,prefix_b,0,200,360080
tworoom,CEM (final goal),66,clean,0,200,360080
tworoom,CEM (final goal),66,prefix_a,0,200,360080
tworoom,CEM (final goal),66,prefix_b,0,200,360080
tworoom,CEM (final goal),67,clean,0,200,360080
tworoom,CEM (final goal),67,prefix_a,0,200,360080
tworoom,CEM (final goal),67,prefix_b,0,200,360080
tworoom,CEM (final goal),68,clean,0,200,360080
tworoom,CEM (final goal),68,prefix_a,0,200,360080
tworoom,CEM (final goal),68,prefix_b,0,200,360080
tworoom,CEM (final goal),69,clean,0,200,360080
tworoom,CEM (final goal),69,prefix_a,0,200,360080
tworoom,CEM (final goal),69,prefix_b,0,200,360080
tworoom,CEM (final goal),70,clean,0,200,360080
tworoom,CEM (final goal),70,prefix_a,0,200,360080
tworoom,CEM (final goal),70,prefix_b,0,200,360080
tworoom,CEM (final goal),71,clean,0,200,360080
tworoom,CEM (final goal),71,prefix_a,0,200,360080
tworoom,CEM (final goal),71,prefix_b,0,200,360080
tworoom,CEM (final goal),72,clean,0,200,360080
tworoom,CEM (final goal),72,prefix_a,0,200,360080
tworoom,CEM (final goal),72,prefix_b,0,200,360080
tworoom,CEM (final goal),73,clean,0,200,360080
tworoom,CEM (final goal),73,prefix_a,0,200,360080
tworoom,CEM (final goal),73,prefix_b,0,200,360080
tworoom,CEM (final goal),74,clean,0,200,360080
tworoom,CEM (final goal),74,prefix_a,0,200,360080
tworoom,CEM (final goal),74,prefix_b,0,200,360080
tworoom,CEM (final goal),75,clean,0,200,360080
tworoom,CEM (final goal),75,prefix_a,0,200,360080
tworoom,CEM (final goal),75,prefix_b,0,200,360080
tworoom,CEM (final goal),76,clean,0,200,360080
tworoom,CEM (final goal),76,prefix_a,0,200,360080
tworoom,CEM (final goal),76,prefix_b,0,200,360080
tworoom,CEM (final goal),77,clean,0,200,360080
tworoom,CEM (final goal),77,prefix_a,0,200,360080
tworoom,CEM (final goal),77,prefix_b,0,200,360080
tworoom,CEM (final goal),78,clean,0,200,360080
tworoom,CEM (final goal),78,prefix_a,0,200,360080
tworoom,CEM (final goal),78,prefix_b,0,200,360080
tworoom,CEM (final goal),79,clean,1,20,36008
tworoom,CEM (final goal),79,prefix_a,1,20,36008
tworoom,CEM (final goal),79,prefix_b,0,200,360080
tworoom,CEM (final goal),80,clean,0,200,360080
tworoom,CEM (final goal),80,prefix_a,0,200,360080
tworoom,CEM (final goal),80,prefix_b,0,200,360080
tworoom,CEM (final goal),81,clean,0,200,360080
tworoom,CEM (final goal),81,prefix_a,0,200,360080
tworoom,CEM (final goal),81,prefix_b,0,200,360080
tworoom,CEM (final goal),82,clean,0,200,360080
tworoom,CEM (final goal),82,prefix_a,0,200,360080
tworoom,CEM (final goal),82,prefix_b,0,200,360080
tworoom,CEM (final goal),83,clean,0,200,360080
tworoom,CEM (final goal),83,prefix_a,0,200,360080
tworoom,CEM (final goal),83,prefix_b,0,200,360080
tworoom,CEM (final goal),84,clean,0,200,360080
tworoom,CEM (final goal),84,prefix_a,0,200,360080
tworoom,CEM (final goal),84,prefix_b,0,200,360080
tworoom,CEM (final goal),85,clean,0,200,360080
tworoom,CEM (final goal),85,prefix_a,0,200,360080
tworoom,CEM (final goal),85,prefix_b,0,200,360080
tworoom,CEM (final goal),86,clean,0,200,360080
tworoom,CEM (final goal),86,prefix_a,0,200,360080
tworoom,CEM (final goal),86,prefix_b,0,200,360080
tworoom,CEM (final goal),87,clean,0,200,360080
tworoom,CEM (final goal),87,prefix_a,0,200,360080
tworoom,CEM (final goal),87,prefix_b,0,200,360080
tworoom,CEM (final goal),88,clean,0,200,360080
tworoom,CEM (final goal),88,prefix_a,0,200,360080
tworoom,CEM (final goal),88,prefix_b,0,200,360080
tworoom,CEM (final goal),89,clean,1,13,27006
tworoom,CEM (final goal),89,prefix_a,0,200,360080
tworoom,CEM (final goal),89,prefix_b,1,12,27006
tworoom,CEM (final goal),90,clean,0,200,360080
tworoom,CEM (final goal),90,prefix_a,0,200,360080
tworoom,CEM (final goal),90,prefix_b,0,200,360080
tworoom,CEM (final goal),91,clean,0,200,360080
tworoom,CEM (final goal),91,prefix_a,0,200,360080
tworoom,CEM (final goal),91,prefix_b,0,200,360080
tworoom,CEM (final goal),92,clean,0,200,360080
tworoom,CEM (final goal),92,prefix_a,0,200,360080
tworoom,CEM (final goal),92,prefix_b,0,200,360080
tworoom,CEM (final goal),93,clean,0,200,360080
tworoom,CEM (final goal),93,prefix_a,0,200,360080
tworoom,CEM (final goal),93,prefix_b,0,200,360080
tworoom,CEM (final goal),94,clean,0,200,360080
tworoom,CEM (final goal),94,prefix_a,0,200,360080
tworoom,CEM (final goal),94,prefix_b,0,200,360080
tworoom,CEM (final goal),95,clean,0,200,360080
tworoom,CEM (final goal),95,prefix_a,0,200,360080
tworoom,CEM (final goal),95,prefix_b,0,200,360080
tworoom,CEM (final goal),96,clean,0,200,360080
tworoom,CEM (final goal),96,prefix_a,0,200,360080
tworoom,CEM (final goal),96,prefix_b,0,200,360080
tworoom,CEM (final goal),97,clean,0,200,360080
tworoom,CEM (final goal),97,prefix_a,0,200,360080
tworoom,CEM (final goal),97,prefix_b,0,200,360080
tworoom,CEM (final goal),98,clean,0,200,360080
tworoom,CEM (final goal),98,prefix_a,0,200,360080
tworoom,CEM (final goal),98,prefix_b,0,200,360080
tworoom,CEM (final goal),99,clean,0,200,360080
tworoom,CEM (final goal),99,prefix_a,0,200,360080
tworoom,CEM (final goal),99,prefix_b,0,200,360080
tworoom,CEM (final goal),100,clean,0,200,360080
tworoom,CEM (final goal),100,prefix_a,0,200,360080
tworoom,CEM (final goal),100,prefix_b,0,200,360080
tworoom,CEM (final goal),101,clean,0,200,360080
tworoom,CEM (final goal),101,prefix_a,0,200,360080
tworoom,CEM (final goal),101,prefix_b,0,200,360080
tworoom,CEM (final goal),102,clean,0,200,360080
tworoom,CEM (final goal),102,prefix_a,0,200,360080
tworoom,CEM (final goal),102,prefix_b,0,200,360080
tworoom,CEM (final goal),103,clean,0,200,360080
tworoom,CEM (final goal),103,prefix_a,0,200,360080
tworoom,CEM (final goal),103,prefix_b,0,200,360080
tworoom,CEM (final goal),104,clean,0,200,360080
tworoom,CEM (final goal),104,prefix_a,0,200,360080
tworoom,CEM (final goal),104,prefix_b,0,200,360080
tworoom,CEM (final goal),105,clean,0,200,360080
tworoom,CEM (final goal),105,prefix_a,0,200,360080
tworoom,CEM (final goal),105,prefix_b,0,200,360080
tworoom,CEM (final goal),106,clean,0,200,360080
tworoom,CEM (final goal),106,prefix_a,0,200,360080
tworoom,CEM (final goal),106,prefix_b,0,200,360080
tworoom,CEM (final goal),107,clean,0,200,360080
tworoom,CEM (final goal),107,prefix_a,0,200,360080
tworoom,CEM (final goal),107,prefix_b,0,200,360080
tworoom,CEM (final goal),108,clean,0,200,360080
tworoom,CEM (final goal),108,prefix_a,0,200,360080
tworoom,CEM (final goal),108,prefix_b,0,200,360080
tworoom,CEM (final goal),109,clean,0,200,360080
tworoom,CEM (final goal),109,prefix_a,0,200,360080
tworoom,CEM (final goal),109,prefix_b,0,200,360080
tworoom,CEM (final goal),110,clean,0,200,360080
tworoom,CEM (final goal),110,prefix_a,0,200,360080
tworoom,CEM (final goal),110,prefix_b,0,200,360080
tworoom,CEM (final goal),111,clean,0,200,360080
tworoom,CEM (final goal),111,prefix_a,0,200,360080
tworoom,CEM (final goal),111,prefix_b,0,200,360080
tworoom,CEM (final goal),112,clean,0,200,360080
tworoom,CEM (final goal),112,prefix_a,0,200,360080
tworoom,CEM (final goal),112,prefix_b,0,200,360080
tworoom,CEM (final goal),113,clean,0,200,360080
tworoom,CEM (final goal),113,prefix_a,0,200,360080
tworoom,CEM (final goal),113,prefix_b,0,200,360080
tworoom,CEM (final goal),114,clean,0,200,360080
tworoom,CEM (final goal),114,prefix_a,1,20,36008
tworoom,CEM (final goal),114,prefix_b,1,15,27006
tworoom,CEM (final goal),115,clean,0,200,360080
tworoom,CEM (final goal),115,prefix_a,0,200,360080
tworoom,CEM (final goal),115,prefix_b,0,200,360080
tworoom,CEM (final goal),116,clean,0,200,360080
tworoom,CEM (final goal),116,prefix_a,0,200,360080
tworoom,CEM (final goal),116,prefix_b,0,200,360080
tworoom,CEM (final goal),117,clean,0,200,360080
tworoom,CEM (final goal),117,prefix_a,0,200,360080
tworoom,CEM (final goal),117,prefix_b,0,200,360080
tworoom,CEM (final goal),118,clean,0,200,360080
tworoom,CEM (final goal),118,prefix_a,0,200,360080
tworoom,CEM (final goal),118,prefix_b,0,200,360080
tworoom,CEM (final goal),119,clean,0,200,360080
tworoom,CEM (final goal),119,prefix_a,0,200,360080
tworoom,CEM (final goal),119,prefix_b,0,200,360080
tworoom,CEM (final goal),120,clean,0,200,360080
tworoom,CEM (final goal),120,prefix_a,0,200,360080
tworoom,CEM (final goal),120,prefix_b,0,200,360080
tworoom,CEM (final goal),121,clean,0,200,360080
tworoom,CEM (final goal),121,prefix_a,0,200,360080
tworoom,CEM (final goal),121,prefix_b,0,200,360080
tworoom,CEM (final goal),122,clean,0,200,360080
tworoom,CEM (final goal),122,prefix_a,0,200,360080
tworoom,CEM (final goal),122,prefix_b,0,200,360080
tworoom,CEM (final goal),123,clean,0,200,360080
tworoom,CEM (final goal),123,prefix_a,0,200,360080
tworoom,CEM (final goal),123,prefix_b,0,200,360080
tworoom,CEM (final goal),124,clean,0,200,360080
tworoom,CEM (final goal),124,prefix_a,0,200,360080
tworoom,CEM (final goal),124,prefix_b,0,200,360080
tworoom,CEM (final goal),125,clean,0,200,360080
tworoom,CEM (final goal),125,prefix_a,0,200,360080
tworoom,CEM (final goal),125,prefix_b,0,200,360080
tworoom,CEM (final goal),126,clean,0,200,360080
tworoom,CEM (final goal),126,prefix_a,0,200,360080
tworoom,CEM (final goal),126,prefix_b,0,200,360080
tworoom,CEM (final goal),127,clean,0,200,360080
tworoom,CEM (final goal),127,prefix_a,0,200,360080
tworoom,CEM (final goal),127,prefix_b,0,200,360080
tworoom,CEM (learned target),0,clean,0,200,360080
tworoom,CEM (learned target),0,prefix_a,0,200,360080
tworoom,CEM (learned target),0,prefix_b,0,200,360080
tworoom,CEM (learned target),1,clean,0,200,360080
tworoom,CEM (learned target),1,prefix_a,0,200,360080
tworoom,CEM (learned target),1,prefix_b,0,200,360080
tworoom,CEM (learned target),2,clean,0,200,360080
tworoom,CEM (learned target),2,prefix_a,0,200,360080
tworoom,CEM (learned target),2,prefix_b,0,200,360080
tworoom,CEM (learned target),3,clean,0,200,360080
tworoom,CEM (learned target),3,prefix_a,0,200,360080
tworoom,CEM (learned target),3,prefix_b,0,200,360080
tworoom,CEM (learned target),4,clean,0,200,360080
tworoom,CEM (learned target),4,prefix_a,0,200,360080
tworoom,CEM (learned target),4,prefix_b,0,200,360080
tworoom,CEM (learned target),5,clean,0,200,360080
tworoom,CEM (learned target),5,prefix_a,0,200,360080
tworoom,CEM (learned target),5,prefix_b,0,200,360080
tworoom,CEM (learned target),6,clean,0,200,360080
tworoom,CEM (learned target),6,prefix_a,0,200,360080
tworoom,CEM (learned target),6,prefix_b,0,200,360080
tworoom,CEM (learned target),7,clean,0,200,360080
tworoom,CEM (learned target),7,prefix_a,0,200,360080
tworoom,CEM (learned target),7,prefix_b,0,200,360080
tworoom,CEM (learned target),8,clean,1,92,171038
tworoom,CEM (learned target),8,prefix_a,1,93,171038
tworoom,CEM (learned target),8,prefix_b,1,93,171038
tworoom,CEM (learned target),9,clean,0,200,360080
tworoom,CEM (learned target),9,prefix_a,0,200,360080
tworoom,CEM (learned target),9,prefix_b,0,200,360080
tworoom,CEM (learned target),10,clean,1,190,342076
tworoom,CEM (learned target),10,prefix_a,1,170,306068
tworoom,CEM (learned target),10,prefix_b,1,104,189042
tworoom,CEM (learned target),11,clean,0,200,360080
tworoom,CEM (learned target),11,prefix_a,0,200,360080
tworoom,CEM (learned target),11,prefix_b,0,200,360080
tworoom,CEM (learned target),12,clean,1,141,261058
tworoom,CEM (learned target),12,prefix_a,1,106,198044
tworoom,CEM (learned target),12,prefix_b,1,106,198044
tworoom,CEM (learned target),13,clean,0,200,360080
tworoom,CEM (learned target),13,prefix_a,0,200,360080
tworoom,CEM (learned target),13,prefix_b,0,200,360080
tworoom,CEM (learned target),14,clean,1,77,144032
tworoom,CEM (learned target),14,prefix_a,1,82,153034
tworoom,CEM (learned target),14,prefix_b,1,82,153034
tworoom,CEM (learned target),15,clean,1,82,153034
tworoom,CEM (learned target),15,prefix_a,1,77,144032
tworoom,CEM (learned target),15,prefix_b,1,77,144032
tworoom,CEM (learned target),16,clean,0,200,360080
tworoom,CEM (learned target),16,prefix_a,0,200,360080
tworoom,CEM (learned target),16,prefix_b,0,200,360080
tworoom,CEM (learned target),17,clean,1,81,153034
tworoom,CEM (learned target),17,prefix_a,1,76,144032
tworoom,CEM (learned target),17,prefix_b,1,86,162036
tworoom,CEM (learned target),18,clean,1,90,162036
tworoom,CEM (learned target),18,prefix_a,1,90,162036
tworoom,CEM (learned target),18,prefix_b,1,90,162036
tworoom,CEM (learned target),19,clean,0,200,360080
tworoom,CEM (learned target),19,prefix_a,0,200,360080
tworoom,CEM (learned target),19,prefix_b,0,200,360080
tworoom,CEM (learned target),20,clean,1,84,153034
tworoom,CEM (learned target),20,prefix_a,1,84,153034
tworoom,CEM (learned target),20,prefix_b,1,84,153034
tworoom,CEM (learned target),21,clean,1,82,153034
tworoom,CEM (learned target),21,prefix_a,1,82,153034
tworoom,CEM (learned target),21,prefix_b,1,77,144032
tworoom,CEM (learned target),22,clean,1,98,180040
tworoom,CEM (learned target),22,prefix_a,1,103,189042
tworoom,CEM (learned target),22,prefix_b,1,98,180040
tworoom,CEM (learned target),23,clean,1,52,99022
tworoom,CEM (learned target),23,prefix_a,1,50,90020
tworoom,CEM (learned target),23,prefix_b,1,38,72016
tworoom,CEM (learned target),24,clean,1,95,171038
tworoom,CEM (learned target),24,prefix_a,1,95,171038
tworoom,CEM (learned target),24,prefix_b,1,105,189042
tworoom,CEM (learned target),25,clean,1,75,135030
tworoom,CEM (learned target),25,prefix_a,1,75,135030
tworoom,CEM (learned target),25,prefix_b,1,80,144032
tworoom,CEM (learned target),26,clean,0,200,360080
tworoom,CEM (learned target),26,prefix_a,1,174,315070
tworoom,CEM (learned target),26,prefix_b,0,200,360080
tworoom,CEM (learned target),27,clean,0,200,360080
tworoom,CEM (learned target),27,prefix_a,0,200,360080
tworoom,CEM (learned target),27,prefix_b,0,200,360080
tworoom,CEM (learned target),28,clean,1,75,135030
tworoom,CEM (learned target),28,prefix_a,1,65,117026
tworoom,CEM (learned target),28,prefix_b,1,65,117026
tworoom,CEM (learned target),29,clean,1,70,126028
tworoom,CEM (learned target),29,prefix_a,1,80,144032
tworoom,CEM (learned target),29,prefix_b,1,80,144032
tworoom,CEM (learned target),30,clean,0,200,360080
tworoom,CEM (learned target),30,prefix_a,0,200,360080
tworoom,CEM (learned target),30,prefix_b,0,200,360080
tworoom,CEM (learned target),31,clean,0,200,360080
tworoom,CEM (learned target),31,prefix_a,0,200,360080
tworoom,CEM (learned target),31,prefix_b,0,200,360080
tworoom,CEM (learned target),32,clean,1,75,135030
tworoom,CEM (learned target),32,prefix_a,1,74,135030
tworoom,CEM (learned target),32,prefix_b,1,79,144032
tworoom,CEM (learned target),33,clean,1,84,153034
tworoom,CEM (learned target),33,prefix_a,1,79,144032
tworoom,CEM (learned target),33,prefix_b,1,74,135030
tworoom,CEM (learned target),34,clean,1,64,117026
tworoom,CEM (learned target),34,prefix_a,1,64,117026
tworoom,CEM (learned target),34,prefix_b,1,64,117026
tworoom,CEM (learned target),35,clean,1,51,99022
tworoom,CEM (learned target),35,prefix_a,1,66,126028
tworoom,CEM (learned target),35,prefix_b,1,64,117026
tworoom,CEM (learned target),36,clean,0,200,360080
tworoom,CEM (learned target),36,prefix_a,0,200,360080
tworoom,CEM (learned target),36,prefix_b,0,200,360080
tworoom,CEM (learned target),37,clean,1,91,171038
tworoom,CEM (learned target),37,prefix_a,1,75,135030
tworoom,CEM (learned target),37,prefix_b,1,91,171038
tworoom,CEM (learned target),38,clean,0,200,360080
tworoom,CEM (learned target),38,prefix_a,0,200,360080
tworoom,CEM (learned target),38,prefix_b,1,100,180040
tworoom,CEM (learned target),39,clean,0,200,360080
tworoom,CEM (learned target),39,prefix_a,0,200,360080
tworoom,CEM (learned target),39,prefix_b,0,200,360080
tworoom,CEM (learned target),40,clean,0,200,360080
tworoom,CEM (learned target),40,prefix_a,0,200,360080
tworoom,CEM (learned target),40,prefix_b,0,200,360080
tworoom,CEM (learned target),41,clean,1,134,243054
tworoom,CEM (learned target),41,prefix_a,1,145,261058
tworoom,CEM (learned target),41,prefix_b,1,145,261058
tworoom,CEM (learned target),42,clean,1,49,90020
tworoom,CEM (learned target),42,prefix_a,1,59,108024
tworoom,CEM (learned target),42,prefix_b,1,49,90020
tworoom,CEM (learned target),43,clean,1,89,162036
tworoom,CEM (learned target),43,prefix_a,1,83,153034
tworoom,CEM (learned target),43,prefix_b,1,89,162036
tworoom,CEM (learned target),44,clean,1,90,162036
tworoom,CEM (learned target),44,prefix_a,0,200,360080
tworoom,CEM (learned target),44,prefix_b,1,90,162036
tworoom,CEM (learned target),45,clean,0,200,360080
tworoom,CEM (learned target),45,prefix_a,0,200,360080
tworoom,CEM (learned target),45,prefix_b,0,200,360080
tworoom,CEM (learned target),46,clean,1,89,162036
tworoom,CEM (learned target),46,prefix_a,1,89,162036
tworoom,CEM (learned target),46,prefix_b,1,89,162036
tworoom,CEM (learned target),47,clean,1,88,162036
tworoom,CEM (learned target),47,prefix_a,1,89,162036
tworoom,CEM (learned target),47,prefix_b,1,88,162036
tworoom,CEM (learned target),48,clean,1,83,153034
tworoom,CEM (learned target),48,prefix_a,1,83,153034
tworoom,CEM (learned target),48,prefix_b,1,87,162036
tworoom,CEM (learned target),49,clean,1,91,171038
tworoom,CEM (learned target),49,prefix_a,1,95,171038
tworoom,CEM (learned target),49,prefix_b,1,91,171038
tworoom,CEM (learned target),50,clean,0,200,360080
tworoom,CEM (learned target),50,prefix_a,0,200,360080
tworoom,CEM (learned target),50,prefix_b,0,200,360080
tworoom,CEM (learned target),51,clean,1,89,162036
tworoom,CEM (learned target),51,prefix_a,1,87,162036
tworoom,CEM (learned target),51,prefix_b,1,84,153034
tworoom,CEM (learned target),52,clean,0,200,360080
tworoom,CEM (learned target),52,prefix_a,0,200,360080
tworoom,CEM (learned target),52,prefix_b,0,200,360080
tworoom,CEM (learned target),53,clean,0,200,360080
tworoom,CEM (learned target),53,prefix_a,1,149,270060
tworoom,CEM (learned target),53,prefix_b,0,200,360080
tworoom,CEM (learned target),54,clean,0,200,360080
tworoom,CEM (learned target),54,prefix_a,0,200,360080
tworoom,CEM (learned target),54,prefix_b,1,90,162036
tworoom,CEM (learned target),55,clean,0,200,360080
tworoom,CEM (learned target),55,prefix_a,0,200,360080
tworoom,CEM (learned target),55,prefix_b,0,200,360080
tworoom,CEM (learned target),56,clean,0,200,360080
tworoom,CEM (learned target),56,prefix_a,0,200,360080
tworoom,CEM (learned target),56,prefix_b,0,200,360080
tworoom,CEM (learned target),57,clean,1,87,162036
tworoom,CEM (learned target),57,prefix_a,1,82,153034
tworoom,CEM (learned target),57,prefix_b,1,87,162036
tworoom,CEM (learned target),58,clean,0,200,360080
tworoom,CEM (learned target),58,prefix_a,0,200,360080
tworoom,CEM (learned target),58,prefix_b,0,200,360080
tworoom,CEM (learned target),59,clean,1,82,153034
tworoom,CEM (learned target),59,prefix_a,1,82,153034
tworoom,CEM (learned target),59,prefix_b,1,82,153034
tworoom,CEM (learned target),60,clean,1,114,207046
tworoom,CEM (learned target),60,prefix_a,1,95,171038
tworoom,CEM (learned target),60,prefix_b,1,125,225050
tworoom,CEM (learned target),61,clean,0,200,360080
tworoom,CEM (learned target),61,prefix_a,0,200,360080
tworoom,CEM (learned target),61,prefix_b,0,200,360080
tworoom,CEM (learned target),62,clean,0,200,360080
tworoom,CEM (learned target),62,prefix_a,0,200,360080
tworoom,CEM (learned target),62,prefix_b,0,200,360080
tworoom,CEM (learned target),63,clean,1,85,153034
tworoom,CEM (learned target),63,prefix_a,1,76,144032
tworoom,CEM (learned target),63,prefix_b,1,76,144032
tworoom,CEM (learned target),64,clean,1,86,162036
tworoom,CEM (learned target),64,prefix_a,1,81,153034
tworoom,CEM (learned target),64,prefix_b,1,87,162036
tworoom,CEM (learned target),65,clean,1,96,180040
tworoom,CEM (learned target),65,prefix_a,1,96,180040
tworoom,CEM (learned target),65,prefix_b,1,66,126028
tworoom,CEM (learned target),66,clean,0,200,360080
tworoom,CEM (learned target),66,prefix_a,0,200,360080
tworoom,CEM (learned target),66,prefix_b,0,200,360080
tworoom,CEM (learned target),67,clean,0,200,360080
tworoom,CEM (learned target),67,prefix_a,0,200,360080
tworoom,CEM (learned target),67,prefix_b,0,200,360080
tworoom,CEM (learned target),68,clean,0,200,360080
