task,arm,kind,start,config_H,config_arm,stall_W5_numerator,stall_W5_denominator,stall_W5_percent,stall_W10_numerator,stall_W10_denominator,stall_W10_percent,stall_W20_numerator,stall_W20_denominator,stall_W20_percent,physical_detour_0.25_numerator,physical_detour_0.25_denominator,physical_detour_0.25_percent,physical_detour_0.5_numerator,physical_detour_0.5_denominator,physical_detour_0.5_percent,physical_detour_1.0_numerator,physical_detour_1.0_denominator,physical_detour_1.0_percent,latent_detour_numerator,latent_detour_denominator,latent_detour_percent,config_B,config_iterations,config_memory_fraction,config_target_L,config_key,config_span,config_execution
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,60,66,90.9090909090909,54,66,81.81818181818181,46,66,69.6969696969697,48,61,78.68852459016394,42,61,68.85245901639344,33,61,54.09836065573771,13,61,21.311475409836067,,30,,,no_far,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,7,0,0,7,0,0,7,0,120,121,99.17355371900827,119,121,98.34710743801652,118,121,97.52066115702479,116,121,95.86776859504133,,30,,,no_far,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,14,0,0,14,0,0,14,0,237,239,99.16317991631799,237,239,99.16317991631799,236,239,98.74476987447699,233,239,97.48953974895397,,30,,,no_far,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,6,0,0,6,0,0,6,0,120,121,99.17355371900827,120,121,99.17355371900827,119,121,98.34710743801652,118,121,97.52066115702479,,30,,,no_far,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,8,0,0,8,0,0,8,0,117,118,99.15254237288136,117,118,99.15254237288136,117,118,99.15254237288136,115,118,97.45762711864407,,30,,,no_far,,
cube,rank_observed,ablation,Standard,150,rank_observed,46,47,97.87234042553192,45,47,95.74468085106383,41,47,87.23404255319149,58,80,72.5,52,80,65,37,80,46.25,24,80,30,,30,0.1,,,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,143,148,96.62162162162163,141,148,95.27027027027027,129,148,87.16216216216216,73,106,68.86792452830188,66,106,62.264150943396224,54,106,50.943396226415096,38,106,35.84905660377358,,30,0.1,,,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,74,77,96.1038961038961,74,77,96.1038961038961,66,77,85.71428571428571,32,50,64,29,50,58,24,50,48,16,50,32,,30,0.1,,,,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,69,71,97.1830985915493,67,71,94.36619718309859,63,71,88.73239436619718,41,56,73.21428571428571,37,56,66.07142857142857,30,56,53.57142857142857,22,56,39.285714285714285,,30,0.1,,,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,7,0,0,7,0,0,7,0,119,121,98.34710743801652,119,121,98.34710743801652,119,121,98.34710743801652,117,121,96.69421487603306,,30,0.1,,,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,14,0,0,14,0,0,14,0,237,239,99.16317991631799,237,239,99.16317991631799,236,239,98.74476987447699,233,239,97.48953974895397,,30,0.1,,,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,7,0,0,7,0,0,7,0,118,120,98.33333333333333,118,120,98.33333333333333,118,120,98.33333333333333,116,120,96.66666666666667,,30,0.1,,,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,7,0,0,7,0,0,7,0,119,119,100,119,119,100,118,119,99.15966386554622,117,119,98.31932773109244,,30,0.1,,,,
cube,rank_observed,ablation,Standard,150,rank_observed,41,42,97.61904761904762,40,42,95.23809523809524,39,42,92.85714285714286,57,85,67.05882352941177,52,85,61.1764705882353,42,85,49.411764705882355,23,85,27.058823529411764,,30,0.25,,,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,138,143,96.5034965034965,135,143,94.4055944055944,126,143,88.1118881118881,86,111,77.47747747747748,78,111,70.27027027027027,62,111,55.85585585585586,41,111,36.93693693693694,,30,0.25,,,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,71,74,95.94594594594595,70,74,94.5945945945946,65,74,87.83783783783784,41,53,77.35849056603773,39,53,73.58490566037736,29,53,54.716981132075475,19,53,35.84905660377358,,30,0.25,,,,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,67,69,97.10144927536231,65,69,94.20289855072464,61,69,88.40579710144928,45,58,77.58620689655173,39,58,67.24137931034483,33,58,56.89655172413793,22,58,37.93103448275862,,30,0.25,,,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,5,0,0,5,0,0,5,0,119,123,96.7479674796748,118,123,95.9349593495935,118,123,95.9349593495935,117,123,95.1219512195122,,30,0.25,,,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,11,0,0,11,0,0,11,0,240,242,99.17355371900827,240,242,99.17355371900827,240,242,99.17355371900827,232,242,95.86776859504133,,30,0.25,,,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,7,0,0,7,0,0,7,0,119,120,99.16666666666667,119,120,99.16666666666667,119,120,99.16666666666667,114,120,95,,30,0.25,,,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,4,0,0,4,0,0,4,0,121,122,99.18032786885246,121,122,99.18032786885246,121,122,99.18032786885246,118,122,96.72131147540983,,30,0.25,,,,
cube,rank_observed,ablation,Standard,150,rank_observed,33,34,97.05882352941177,31,34,91.17647058823529,31,34,91.17647058823529,71,93,76.34408602150538,62,93,66.66666666666667,47,93,50.53763440860215,22,93,23.655913978494624,,30,0.5,,,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,135,140,96.42857142857143,133,140,95,122,140,87.14285714285714,85,114,74.56140350877193,76,114,66.66666666666667,61,114,53.50877192982456,31,114,27.19298245614035,,30,0.5,,,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,68,72,94.44444444444444,67,72,93.05555555555556,61,72,84.72222222222223,39,55,70.9090909090909,35,55,63.63636363636363,29,55,52.72727272727273,14,55,25.454545454545453,,30,0.5,,,,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,67,68,98.52941176470588,66,68,97.05882352941177,61,68,89.70588235294117,46,59,77.96610169491525,41,59,69.49152542372882,32,59,54.23728813559322,17,59,28.8135593220339,,30,0.5,,,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,8,0,0,8,0,0,8,0,118,120,98.33333333333333,117,120,97.5,117,120,97.5,116,120,96.66666666666667,,30,0.5,,,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,11,0,0,11,0,0,11,0,241,242,99.58677685950413,240,242,99.17355371900827,239,242,98.7603305785124,237,242,97.93388429752066,,30,0.5,,,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,6,0,0,6,0,0,6,0,120,121,99.17355371900827,120,121,99.17355371900827,120,121,99.17355371900827,118,121,97.52066115702479,,30,0.5,,,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,5,0,0,5,0,0,5,0,121,121,100,120,121,99.17355371900827,119,121,98.34710743801652,119,121,98.34710743801652,,30,0.5,,,,
cube,rank_observed,ablation,Standard,150,rank_observed,44,122,36.0655737704918,41,122,33.60655737704918,33,122,27.049180327868854,4,5,80,3,5,60,3,5,60,3,5,60,,30,,,,fixed,
cube,rank_observed,ablation,Perturbed,150,rank_observed,138,248,55.645161290322584,134,248,54.03225806451613,116,248,46.774193548387096,4,6,66.66666666666667,4,6,66.66666666666667,4,6,66.66666666666667,4,6,66.66666666666667,,30,,,,fixed,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,70,126,55.55555555555556,68,126,53.96825396825397,62,126,49.20634920634921,0,1,0,0,1,0,0,1,0,0,1,0,,30,,,,fixed,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,68,122,55.73770491803279,66,122,54.09836065573771,54,122,44.26229508196721,4,5,80,4,5,80,4,5,80,4,5,80,,30,,,,fixed,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,112,0,0,112,0,0,112,0,14,16,87.5,14,16,87.5,13,16,81.25,12,16,75,,30,,,,fixed,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,207,0,0,207,0,0,207,0,45,46,97.82608695652173,44,46,95.65217391304348,43,46,93.47826086956522,35,46,76.08695652173913,,30,,,,fixed,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,103,0,0,103,0,0,103,0,23,24,95.83333333333333,23,24,95.83333333333333,22,24,91.66666666666667,18,24,75,,30,,,,fixed,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,104,0,0,104,0,0,104,0,22,22,100,21,22,95.45454545454545,21,22,95.45454545454545,17,22,77.27272727272727,,30,,,,fixed,
cube,rank_observed,ablation,Standard,150,rank_observed,37,37,100,35,37,94.5945945945946,31,37,83.78378378378379,56,90,62.22222222222222,42,90,46.666666666666664,33,90,36.666666666666664,25,90,27.77777777777778,,30,,10,,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,142,143,99.3006993006993,141,143,98.6013986013986,127,143,88.81118881118881,77,111,69.36936936936937,62,111,55.85585585585586,49,111,44.14414414414414,25,111,22.52252252252252,,30,,10,,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,73,74,98.64864864864865,72,74,97.29729729729729,68,74,91.89189189189189,36,53,67.9245283018868,28,53,52.83018867924528,23,53,43.39622641509434,12,53,22.641509433962263,,30,,10,,,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,69,69,100,69,69,100,59,69,85.5072463768116,41,58,70.6896551724138,34,58,58.62068965517241,26,58,44.827586206896555,13,58,22.413793103448278,,30,,10,,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,4,0,0,4,0,0,4,0,123,124,99.19354838709677,122,124,98.38709677419355,122,124,98.38709677419355,120,124,96.7741935483871,,30,,10,,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,11,0,0,11,0,0,11,0,239,242,98.7603305785124,239,242,98.7603305785124,238,242,98.34710743801652,233,242,96.28099173553719,,30,,10,,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,6,0,0,6,0,0,6,0,118,121,97.52066115702479,118,121,97.52066115702479,118,121,97.52066115702479,116,121,95.86776859504133,,30,,10,,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,5,0,0,5,0,0,5,0,121,121,100,121,121,100,120,121,99.17355371900827,117,121,96.69421487603306,,30,,10,,,
cube,rank_observed,ablation,Standard,150,rank_observed,34,36,94.44444444444444,34,36,94.44444444444444,29,36,80.55555555555556,85,91,93.4065934065934,77,91,84.61538461538461,58,91,63.73626373626374,38,91,41.75824175824176,,30,,1,,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,139,142,97.88732394366197,135,142,95.07042253521126,120,142,84.50704225352112,102,112,91.07142857142857,95,112,84.82142857142857,78,112,69.64285714285714,49,112,43.75,,30,,1,,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,73,75,97.33333333333333,71,75,94.66666666666667,62,75,82.66666666666667,47,52,90.38461538461539,41,52,78.84615384615384,35,52,67.3076923076923,24,52,46.15384615384615,,30,,1,,,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,66,67,98.50746268656717,64,67,95.5223880597015,58,67,86.56716417910448,55,60,91.66666666666667,54,60,90,43,60,71.66666666666667,25,60,41.666666666666664,,30,,1,,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,8,0,0,8,0,0,8,0,119,120,99.16666666666667,119,120,99.16666666666667,119,120,99.16666666666667,109,120,90.83333333333333,,30,,1,,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,13,0,0,13,0,0,13,0,240,240,100,240,240,100,239,240,99.58333333333333,228,240,95,,30,,1,,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,10,0,0,10,0,0,10,0,117,117,100,117,117,100,116,117,99.14529914529915,112,117,95.72649572649573,,30,,1,,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,3,0,0,3,0,0,3,0,123,123,100,123,123,100,123,123,100,116,123,94.3089430894309,,30,,1,,,
cube,rank_observed,ablation,Standard,150,rank_observed,36,37,97.29729729729729,36,37,97.29729729729729,31,37,83.78378378378379,73,90,81.11111111111111,64,90,71.11111111111111,48,90,53.333333333333336,33,90,36.666666666666664,,30,,3,,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,136,141,96.45390070921985,134,141,95.0354609929078,123,141,87.23404255319149,97,113,85.84070796460178,85,113,75.22123893805309,66,113,58.4070796460177,44,113,38.93805309734513,,30,,3,,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,70,73,95.89041095890411,68,73,93.15068493150685,59,73,80.82191780821918,47,54,87.03703703703704,41,54,75.92592592592592,32,54,59.25925925925926,23,54,42.592592592592595,,30,,3,,,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,66,68,97.05882352941177,66,68,97.05882352941177,64,68,94.11764705882354,50,59,84.7457627118644,44,59,74.57627118644068,34,59,57.6271186440678,21,59,35.59322033898305,,30,,3,,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,6,0,0,6,0,0,6,0,122,122,100,122,122,100,121,122,99.18032786885246,119,122,97.54098360655738,,30,,3,,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,10,0,0,10,0,0,10,0,242,243,99.58847736625515,241,243,99.17695473251028,240,243,98.76543209876543,233,243,95.88477366255144,,30,,3,,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,5,0,0,5,0,0,5,0,121,122,99.18032786885246,120,122,98.36065573770492,120,122,98.36065573770492,117,122,95.90163934426229,,30,,3,,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,5,0,0,5,0,0,5,0,121,121,100,121,121,100,120,121,99.17355371900827,116,121,95.86776859504133,,30,,3,,,
cube,lewm_25,main,Standard,150,lewm_25,95,108,87.96296296296296,43,108,39.81481481481482,43,108,39.81481481481482,3,19,15.789473684210526,2,19,10.526315789473685,2,19,10.526315789473685,0,19,0,,,,,,,released_plan25_execute25_raw
cube,lewm_25,main,Perturbed 1,150,lewm_25,98,113,86.72566371681415,53,113,46.902654867256636,53,113,46.902654867256636,2,14,14.285714285714286,0,14,0,0,14,0,0,14,0,,,,,,,released_plan25_execute25_raw
cube,lewm_25,main,Perturbed 2,150,lewm_25,100,111,90.09009009009009,55,111,49.549549549549546,55,111,49.549549549549546,5,16,31.25,2,16,12.5,1,16,6.25,0,16,0,,,,,,,released_plan25_execute25_raw
cube,lewm_25,main,Perturbed,150,lewm_25,198,224,88.39285714285714,108,224,48.214285714285715,108,224,48.214285714285715,7,30,23.333333333333332,2,30,6.666666666666667,1,30,3.3333333333333335,0,30,0,,,,,,,released_plan25_execute25_raw
pusht,lewm_25,main,Standard,140,lewm_25,67,119,56.30252100840336,34,119,28.571428571428573,23,119,19.327731092436974,8,9,88.88888888888889,8,9,88.88888888888889,8,9,88.88888888888889,0,9,0,,,,,,,released_plan25_execute25_raw
pusht,lewm_25,main,Perturbed 1,140,lewm_25,62,117,52.99145299145299,34,117,29.05982905982906,24,117,20.512820512820515,9,11,81.81818181818181,8,11,72.72727272727273,6,11,54.54545454545455,2,11,18.181818181818183,,,,,,,released_plan25_execute25_raw
pusht,lewm_25,main,Perturbed 2,140,lewm_25,60,115,52.17391304347826,31,115,26.956521739130434,19,115,16.52173913043478,13,13,100,12,13,92.3076923076923,12,13,92.3076923076923,1,13,7.6923076923076925,,,,,,,released_plan25_execute25_raw
pusht,lewm_25,main,Perturbed,140,lewm_25,122,232,52.58620689655172,65,232,28.017241379310345,43,232,18.53448275862069,22,24,91.66666666666667,20,24,83.33333333333333,18,24,75,3,24,12.5,,,,,,,released_plan25_execute25_raw
reacher,lewm_25,main,Standard,150,lewm_25,0,43,0,0,43,0,0,43,0,75,85,88.23529411764706,74,85,87.05882352941177,72,85,84.70588235294117,6,85,7.0588235294117645,,,,,,,released_plan25_execute25_raw
reacher,lewm_25,main,Perturbed 1,150,lewm_25,0,39,0,0,39,0,0,39,0,82,88,93.18181818181819,81,88,92.04545454545455,77,88,87.5,5,88,5.681818181818182,,,,,,,released_plan25_execute25_raw
reacher,lewm_25,main,Perturbed 2,150,lewm_25,0,41,0,0,41,0,0,41,0,81,85,95.29411764705883,76,85,89.41176470588235,71,85,83.52941176470588,8,85,9.411764705882353,,,,,,,released_plan25_execute25_raw
reacher,lewm_25,main,Perturbed,150,lewm_25,0,80,0,0,80,0,0,80,0,163,173,94.21965317919076,157,173,90.7514450867052,148,173,85.54913294797687,13,173,7.514450867052023,,,,,,,released_plan25_execute25_raw
tworoom,lewm_25,main,Standard,100,lewm_25,0,106,0,0,106,0,0,106,0,17,22,77.27272727272727,15,22,68.18181818181819,7,22,31.818181818181817,5,22,22.727272727272727,,,,,,,released_plan25_execute25_raw
tworoom,lewm_25,main,Perturbed 1,100,lewm_25,0,110,0,0,110,0,0,110,0,12,18,66.66666666666667,10,18,55.55555555555556,7,18,38.888888888888886,5,18,27.77777777777778,,,,,,,released_plan25_execute25_raw
tworoom,lewm_25,main,Perturbed 2,100,lewm_25,0,103,0,0,103,0,0,103,0,19,25,76,12,25,48,7,25,28,4,25,16,,,,,,,released_plan25_execute25_raw
tworoom,lewm_25,main,Perturbed,100,lewm_25,0,213,0,0,213,0,0,213,0,31,43,72.09302325581395,22,43,51.16279069767442,14,43,32.55813953488372,9,43,20.930232558139537,,,,,,,released_plan25_execute25_raw
