task,query_ordinal,condition,selector,entered_policy,success,primitive_steps,first_candidate_rank
tworoom,55,prefix_b,Simulator-Learned,1,1,90,7
tworoom,55,prefix_b,Displacement-Observed,1,1,88,0
tworoom,56,clean,Direct,1,1,94,0
tworoom,56,clean,Predictor-Final,1,1,97,7
tworoom,56,clean,Predictor-Observed,1,1,94,0
tworoom,56,clean,Predictor-Learned,1,1,94,1
tworoom,56,clean,Simulator-Final,1,1,94,0
tworoom,56,clean,Simulator-Observed,1,1,82,4
tworoom,56,clean,Simulator-Learned,1,1,82,4
tworoom,56,clean,Displacement-Observed,1,1,94,0
tworoom,56,prefix_a,Direct,1,1,82,0
tworoom,56,prefix_a,Predictor-Final,1,1,73,7
tworoom,56,prefix_a,Predictor-Observed,1,1,82,0
tworoom,56,prefix_a,Predictor-Learned,1,1,94,1
tworoom,56,prefix_a,Simulator-Final,1,1,82,0
tworoom,56,prefix_a,Simulator-Observed,1,1,82,0
tworoom,56,prefix_a,Simulator-Learned,1,1,94,1
tworoom,56,prefix_a,Displacement-Observed,1,1,82,0
tworoom,56,prefix_b,Direct,1,1,80,0
tworoom,56,prefix_b,Predictor-Final,1,1,95,6
tworoom,56,prefix_b,Predictor-Observed,1,1,97,1
tworoom,56,prefix_b,Predictor-Learned,1,1,89,7
tworoom,56,prefix_b,Simulator-Final,1,1,97,1
tworoom,56,prefix_b,Simulator-Observed,1,1,97,1
tworoom,56,prefix_b,Simulator-Learned,1,1,80,0
tworoom,56,prefix_b,Displacement-Observed,1,1,94,2
tworoom,57,clean,Direct,1,1,84,0
tworoom,57,clean,Predictor-Final,1,1,92,6
tworoom,57,clean,Predictor-Observed,1,1,45,2
tworoom,57,clean,Predictor-Learned,1,1,92,6
tworoom,57,clean,Simulator-Final,1,1,78,5
tworoom,57,clean,Simulator-Observed,1,1,45,2
tworoom,57,clean,Simulator-Learned,1,1,92,6
tworoom,57,clean,Displacement-Observed,1,1,45,2
tworoom,57,prefix_a,Direct,1,1,68,0
tworoom,57,prefix_a,Predictor-Final,1,1,83,1
tworoom,57,prefix_a,Predictor-Observed,1,1,67,5
tworoom,57,prefix_a,Predictor-Learned,1,1,68,0
tworoom,57,prefix_a,Simulator-Final,1,1,83,1
tworoom,57,prefix_a,Simulator-Observed,1,1,67,5
tworoom,57,prefix_a,Simulator-Learned,1,1,68,0
tworoom,57,prefix_a,Displacement-Observed,1,1,67,5
tworoom,57,prefix_b,Direct,1,1,94,0
tworoom,57,prefix_b,Predictor-Final,1,1,61,2
tworoom,57,prefix_b,Predictor-Observed,1,1,94,0
tworoom,57,prefix_b,Predictor-Learned,1,1,61,2
tworoom,57,prefix_b,Simulator-Final,1,1,61,2
tworoom,57,prefix_b,Simulator-Observed,1,1,94,0
tworoom,57,prefix_b,Simulator-Learned,1,1,61,2
tworoom,57,prefix_b,Displacement-Observed,1,1,94,0
tworoom,58,clean,Direct,1,1,98,0
tworoom,58,clean,Predictor-Final,1,1,89,1
tworoom,58,clean,Predictor-Observed,1,1,98,4
tworoom,58,clean,Predictor-Learned,1,1,82,2
tworoom,58,clean,Simulator-Final,1,1,89,1
tworoom,58,clean,Simulator-Observed,1,1,98,0
tworoom,58,clean,Simulator-Learned,1,1,82,2
tworoom,58,clean,Displacement-Observed,1,1,98,0
tworoom,58,prefix_a,Direct,1,1,96,0
tworoom,58,prefix_a,Predictor-Final,1,1,88,4
tworoom,58,prefix_a,Predictor-Observed,1,1,88,4
tworoom,58,prefix_a,Predictor-Learned,1,1,96,0
tworoom,58,prefix_a,Simulator-Final,1,1,88,4
tworoom,58,prefix_a,Simulator-Observed,1,1,88,4
tworoom,58,prefix_a,Simulator-Learned,1,1,96,0
tworoom,58,prefix_a,Displacement-Observed,1,1,88,4
tworoom,58,prefix_b,Direct,1,1,97,0
tworoom,58,prefix_b,Predictor-Final,1,1,95,4
tworoom,58,prefix_b,Predictor-Observed,1,1,97,0
tworoom,58,prefix_b,Predictor-Learned,1,1,95,4
tworoom,58,prefix_b,Simulator-Final,1,1,84,2
tworoom,58,prefix_b,Simulator-Observed,1,1,97,0
tworoom,58,prefix_b,Simulator-Learned,1,1,95,4
tworoom,58,prefix_b,Displacement-Observed,1,1,97,0
tworoom,59,clean,Direct,1,1,65,0
tworoom,59,clean,Predictor-Final,1,1,50,5
tworoom,59,clean,Predictor-Observed,1,1,59,7
tworoom,59,clean,Predictor-Learned,1,1,83,1
tworoom,59,clean,Simulator-Final,1,1,64,3
tworoom,59,clean,Simulator-Observed,1,1,64,4
tworoom,59,clean,Simulator-Learned,1,1,83,1
tworoom,59,clean,Displacement-Observed,1,1,65,0
tworoom,59,prefix_a,Direct,1,1,66,0
tworoom,59,prefix_a,Predictor-Final,1,1,82,7
tworoom,59,prefix_a,Predictor-Observed,1,1,66,0
tworoom,59,prefix_a,Predictor-Learned,1,1,68,3
tworoom,59,prefix_a,Simulator-Final,1,1,80,4
tworoom,59,prefix_a,Simulator-Observed,1,1,66,0
tworoom,59,prefix_a,Simulator-Learned,1,1,68,3
tworoom,59,prefix_a,Displacement-Observed,1,1,66,0
tworoom,59,prefix_b,Direct,1,1,91,0
tworoom,59,prefix_b,Predictor-Final,1,1,40,7
tworoom,59,prefix_b,Predictor-Observed,1,1,49,1
tworoom,59,prefix_b,Predictor-Learned,1,1,77,2
tworoom,59,prefix_b,Simulator-Final,1,1,61,3
tworoom,59,prefix_b,Simulator-Observed,1,1,49,1
tworoom,59,prefix_b,Simulator-Learned,1,1,77,2
tworoom,59,prefix_b,Displacement-Observed,1,1,91,0
tworoom,60,clean,Direct,1,1,27,0
tworoom,60,clean,Predictor-Final,1,1,98,5
tworoom,60,clean,Predictor-Observed,1,1,94,7
tworoom,60,clean,Predictor-Learned,1,1,97,4
tworoom,60,clean,Simulator-Final,1,1,98,1
tworoom,60,clean,Simulator-Observed,1,1,94,7
tworoom,60,clean,Simulator-Learned,1,1,97,4
tworoom,60,clean,Displacement-Observed,1,1,27,0
tworoom,60,prefix_a,Direct,1,1,98,0
tworoom,60,prefix_a,Predictor-Final,1,1,98,2
tworoom,60,prefix_a,Predictor-Observed,1,1,98,5
tworoom,60,prefix_a,Predictor-Learned,1,1,85,4
tworoom,60,prefix_a,Simulator-Final,1,1,98,0
tworoom,60,prefix_a,Simulator-Observed,1,1,98,5
tworoom,60,prefix_a,Simulator-Learned,1,1,85,4
tworoom,60,prefix_a,Displacement-Observed,1,1,98,2
tworoom,60,prefix_b,Direct,1,1,83,0
tworoom,60,prefix_b,Predictor-Final,1,1,83,7
tworoom,60,prefix_b,Predictor-Observed,1,1,83,7
tworoom,60,prefix_b,Predictor-Learned,1,1,64,6
tworoom,60,prefix_b,Simulator-Final,1,1,24,5
tworoom,60,prefix_b,Simulator-Observed,1,1,83,7
tworoom,60,prefix_b,Simulator-Learned,1,1,64,6
tworoom,60,prefix_b,Displacement-Observed,1,1,83,0
tworoom,61,clean,Direct,1,1,84,0
tworoom,61,clean,Predictor-Final,1,1,84,5
tworoom,61,clean,Predictor-Observed,1,1,96,6
tworoom,61,clean,Predictor-Learned,1,1,78,7
tworoom,61,clean,Simulator-Final,1,1,94,4
tworoom,61,clean,Simulator-Observed,1,1,96,6
tworoom,61,clean,Simulator-Learned,1,1,78,7
tworoom,61,clean,Displacement-Observed,1,1,84,0
tworoom,61,prefix_a,Direct,1,1,94,0
tworoom,61,prefix_a,Predictor-Final,1,1,91,6
tworoom,61,prefix_a,Predictor-Observed,1,1,88,5
tworoom,61,prefix_a,Predictor-Learned,1,1,92,1
tworoom,61,prefix_a,Simulator-Final,1,1,91,6
tworoom,61,prefix_a,Simulator-Observed,1,1,88,5
tworoom,61,prefix_a,Simulator-Learned,1,1,92,1
tworoom,61,prefix_a,Displacement-Observed,1,1,94,0
tworoom,61,prefix_b,Direct,1,1,94,0
tworoom,61,prefix_b,Predictor-Final,1,1,78,5
tworoom,61,prefix_b,Predictor-Observed,1,1,94,0
tworoom,61,prefix_b,Predictor-Learned,1,1,94,0
tworoom,61,prefix_b,Simulator-Final,1,1,78,5
tworoom,61,prefix_b,Simulator-Observed,1,1,94,0
tworoom,61,prefix_b,Simulator-Learned,1,1,94,0
tworoom,61,prefix_b,Displacement-Observed,1,1,94,0
tworoom,62,clean,Direct,1,1,87,0
tworoom,62,clean,Predictor-Final,1,1,87,0
tworoom,62,clean,Predictor-Observed,1,1,98,2
tworoom,62,clean,Predictor-Learned,1,1,97,4
tworoom,62,clean,Simulator-Final,1,1,87,0
tworoom,62,clean,Simulator-Observed,1,1,98,2
tworoom,62,clean,Simulator-Learned,1,1,98,1
tworoom,62,clean,Displacement-Observed,1,1,98,2
tworoom,62,prefix_a,Direct,1,1,93,0
tworoom,62,prefix_a,Predictor-Final,1,1,95,6
tworoom,62,prefix_a,Predictor-Observed,1,0,200,2
tworoom,62,prefix_a,Predictor-Learned,1,0,200,7
tworoom,62,prefix_a,Simulator-Final,1,1,95,6
tworoom,62,prefix_a,Simulator-Observed,1,0,200,2
tworoom,62,prefix_a,Simulator-Learned,1,0,200,7
tworoom,62,prefix_a,Displacement-Observed,1,1,95,6
tworoom,62,prefix_b,Direct,1,1,99,0
tworoom,62,prefix_b,Predictor-Final,1,1,99,0
tworoom,62,prefix_b,Predictor-Observed,1,1,99,0
tworoom,62,prefix_b,Predictor-Learned,1,1,99,0
tworoom,62,prefix_b,Simulator-Final,1,1,99,0
tworoom,62,prefix_b,Simulator-Observed,1,1,99,0
tworoom,62,prefix_b,Simulator-Learned,1,1,99,0
tworoom,62,prefix_b,Displacement-Observed,1,1,99,0
tworoom,63,clean,Direct,1,1,88,0
tworoom,63,clean,Predictor-Final,1,1,72,4
tworoom,63,clean,Predictor-Observed,1,1,56,6
tworoom,63,clean,Predictor-Learned,1,1,88,7
tworoom,63,clean,Simulator-Final,1,1,69,3
tworoom,63,clean,Simulator-Observed,1,1,56,6
tworoom,63,clean,Simulator-Learned,1,1,88,7
tworoom,63,clean,Displacement-Observed,1,1,72,4
tworoom,63,prefix_a,Direct,1,1,78,0
tworoom,63,prefix_a,Predictor-Final,1,1,78,0
tworoom,63,prefix_a,Predictor-Observed,1,1,78,0
tworoom,63,prefix_a,Predictor-Learned,1,1,64,2
tworoom,63,prefix_a,Simulator-Final,1,1,78,0
tworoom,63,prefix_a,Simulator-Observed,1,1,78,0
tworoom,63,prefix_a,Simulator-Learned,1,1,64,2
tworoom,63,prefix_a,Displacement-Observed,1,1,78,0
tworoom,63,prefix_b,Direct,1,1,49,0
tworoom,63,prefix_b,Predictor-Final,1,1,74,6
tworoom,63,prefix_b,Predictor-Observed,1,1,49,0
tworoom,63,prefix_b,Predictor-Learned,1,1,90,3
tworoom,63,prefix_b,Simulator-Final,1,1,49,0
tworoom,63,prefix_b,Simulator-Observed,1,1,49,0
tworoom,63,prefix_b,Simulator-Learned,1,1,90,3
tworoom,63,prefix_b,Displacement-Observed,1,1,49,0
tworoom,64,clean,Direct,1,1,79,0
tworoom,64,clean,Predictor-Final,1,1,97,1
tworoom,64,clean,Predictor-Observed,1,1,96,6
tworoom,64,clean,Predictor-Learned,1,1,90,7
tworoom,64,clean,Simulator-Final,1,1,97,1
tworoom,64,clean,Simulator-Observed,1,1,96,6
tworoom,64,clean,Simulator-Learned,1,1,90,7
tworoom,64,clean,Displacement-Observed,1,1,79,0
tworoom,64,prefix_a,Direct,1,1,94,0
tworoom,64,prefix_a,Predictor-Final,1,1,97,2
tworoom,64,prefix_a,Predictor-Observed,1,1,81,6
tworoom,64,prefix_a,Predictor-Learned,1,1,91,1
tworoom,64,prefix_a,Simulator-Final,1,1,81,6
tworoom,64,prefix_a,Simulator-Observed,1,1,81,6
tworoom,64,prefix_a,Simulator-Learned,1,1,91,1
tworoom,64,prefix_a,Displacement-Observed,1,1,94,0
tworoom,64,prefix_b,Direct,1,1,79,0
tworoom,64,prefix_b,Predictor-Final,1,1,97,1
tworoom,64,prefix_b,Predictor-Observed,1,1,97,7
tworoom,64,prefix_b,Predictor-Learned,1,1,79,0
tworoom,64,prefix_b,Simulator-Final,1,1,97,1
tworoom,64,prefix_b,Simulator-Observed,1,1,97,7
tworoom,64,prefix_b,Simulator-Learned,1,1,79,0
tworoom,64,prefix_b,Displacement-Observed,1,1,79,0
tworoom,65,clean,Direct,1,1,51,0
tworoom,65,clean,Predictor-Final,1,1,84,3
tworoom,65,clean,Predictor-Observed,1,1,84,6
tworoom,65,clean,Predictor-Learned,1,1,21,7
tworoom,65,clean,Simulator-Final,1,1,21,7
tworoom,65,clean,Simulator-Observed,1,1,84,6
tworoom,65,clean,Simulator-Learned,1,1,21,7
tworoom,65,clean,Displacement-Observed,1,1,84,6
tworoom,65,prefix_a,Direct,1,1,69,0
tworoom,65,prefix_a,Predictor-Final,1,1,20,1
tworoom,65,prefix_a,Predictor-Observed,1,1,69,0
tworoom,65,prefix_a,Predictor-Learned,1,1,56,7
tworoom,65,prefix_a,Simulator-Final,1,1,56,3
tworoom,65,prefix_a,Simulator-Observed,1,1,69,0
tworoom,65,prefix_a,Simulator-Learned,1,1,56,7
tworoom,65,prefix_a,Displacement-Observed,1,1,69,0
tworoom,65,prefix_b,Direct,1,1,57,0
tworoom,65,prefix_b,Predictor-Final,1,1,20,5
tworoom,65,prefix_b,Predictor-Observed,1,1,70,4
tworoom,65,prefix_b,Predictor-Learned,1,1,72,1
tworoom,65,prefix_b,Simulator-Final,1,1,51,7
tworoom,65,prefix_b,Simulator-Observed,1,1,72,1
tworoom,65,prefix_b,Simulator-Learned,1,1,72,1
tworoom,65,prefix_b,Displacement-Observed,1,1,57,0
tworoom,66,clean,Direct,1,1,87,0
tworoom,66,clean,Predictor-Final,1,1,91,7
tworoom,66,clean,Predictor-Observed,1,1,87,0
tworoom,66,clean,Predictor-Learned,1,1,87,0
tworoom,66,clean,Simulator-Final,1,1,91,7
tworoom,66,clean,Simulator-Observed,1,1,87,0
tworoom,66,clean,Simulator-Learned,1,1,86,1
tworoom,66,clean,Displacement-Observed,1,1,87,0
tworoom,66,prefix_a,Direct,1,1,90,0
tworoom,66,prefix_a,Predictor-Final,1,1,91,6
tworoom,66,prefix_a,Predictor-Observed,1,1,96,1
tworoom,66,prefix_a,Predictor-Learned,1,1,95,2
tworoom,66,prefix_a,Simulator-Final,1,1,87,3
tworoom,66,prefix_a,Simulator-Observed,1,1,96,1
tworoom,66,prefix_a,Simulator-Learned,1,1,95,2
tworoom,66,prefix_a,Displacement-Observed,1,1,96,1
tworoom,66,prefix_b,Direct,1,1,89,0
tworoom,66,prefix_b,Predictor-Final,1,1,81,6
tworoom,66,prefix_b,Predictor-Observed,1,1,93,5
tworoom,66,prefix_b,Predictor-Learned,1,1,96,4
tworoom,66,prefix_b,Simulator-Final,1,0,200,1
tworoom,66,prefix_b,Simulator-Observed,1,1,93,5
tworoom,66,prefix_b,Simulator-Learned,1,1,88,3
tworoom,66,prefix_b,Displacement-Observed,1,1,93,5
tworoom,67,clean,Direct,1,1,98,0
tworoom,67,clean,Predictor-Final,1,1,93,7
tworoom,67,clean,Predictor-Observed,1,1,93,7
tworoom,67,clean,Predictor-Learned,1,1,98,0
tworoom,67,clean,Simulator-Final,1,1,89,3
tworoom,67,clean,Simulator-Observed,1,1,93,7
tworoom,67,clean,Simulator-Learned,1,1,89,2
tworoom,67,clean,Displacement-Observed,1,1,98,0
tworoom,67,prefix_a,Direct,1,1,69,0
tworoom,67,prefix_a,Predictor-Final,1,1,62,1
tworoom,67,prefix_a,Predictor-Observed,1,1,90,3
tworoom,67,prefix_a,Predictor-Learned,1,1,96,5
tworoom,67,prefix_a,Simulator-Final,1,1,88,2
tworoom,67,prefix_a,Simulator-Observed,1,1,90,3
tworoom,67,prefix_a,Simulator-Learned,1,1,96,5
tworoom,67,prefix_a,Displacement-Observed,1,1,96,5
tworoom,67,prefix_b,Direct,1,1,77,0
tworoom,67,prefix_b,Predictor-Final,1,1,93,3
tworoom,67,prefix_b,Predictor-Observed,1,1,90,1
tworoom,67,prefix_b,Predictor-Learned,1,1,90,1
tworoom,67,prefix_b,Simulator-Final,1,1,97,7
tworoom,67,prefix_b,Simulator-Observed,1,1,90,1
tworoom,67,prefix_b,Simulator-Learned,1,1,90,1
tworoom,67,prefix_b,Displacement-Observed,1,1,77,0
tworoom,68,clean,Direct,1,1,89,0
tworoom,68,clean,Predictor-Final,1,1,60,4
tworoom,68,clean,Predictor-Observed,1,1,91,6
tworoom,68,clean,Predictor-Learned,1,1,83,5
tworoom,68,clean,Simulator-Final,1,1,88,3
tworoom,68,clean,Simulator-Observed,1,1,91,6
tworoom,68,clean,Simulator-Learned,1,1,83,5
tworoom,68,clean,Displacement-Observed,1,1,95,7
tworoom,68,prefix_a,Direct,1,1,91,0
tworoom,68,prefix_a,Predictor-Final,1,1,91,0
tworoom,68,prefix_a,Predictor-Observed,1,1,85,1
tworoom,68,prefix_a,Predictor-Learned,1,1,96,6
tworoom,68,prefix_a,Simulator-Final,1,1,85,1
tworoom,68,prefix_a,Simulator-Observed,1,1,75,4
tworoom,68,prefix_a,Simulator-Learned,1,1,96,6
tworoom,68,prefix_a,Displacement-Observed,1,1,91,0
tworoom,68,prefix_b,Direct,1,1,90,0
tworoom,68,prefix_b,Predictor-Final,1,1,70,4
tworoom,68,prefix_b,Predictor-Observed,1,1,93,7
tworoom,68,prefix_b,Predictor-Learned,1,1,91,6
tworoom,68,prefix_b,Simulator-Final,1,1,70,4
tworoom,68,prefix_b,Simulator-Observed,1,1,93,7
tworoom,68,prefix_b,Simulator-Learned,1,1,91,6
tworoom,68,prefix_b,Displacement-Observed,1,1,95,5
tworoom,69,clean,Direct,1,1,95,0
tworoom,69,clean,Predictor-Final,1,1,85,2
tworoom,69,clean,Predictor-Observed,1,1,89,1
tworoom,69,clean,Predictor-Learned,1,1,94,3
tworoom,69,clean,Simulator-Final,1,1,85,2
tworoom,69,clean,Simulator-Observed,1,1,89,1
tworoom,69,clean,Simulator-Learned,1,1,89,1
tworoom,69,clean,Displacement-Observed,1,1,89,1
tworoom,69,prefix_a,Direct,1,1,95,0
tworoom,69,prefix_a,Predictor-Final,1,1,84,1
tworoom,69,prefix_a,Predictor-Observed,1,1,96,3
tworoom,69,prefix_a,Predictor-Learned,1,1,84,1
tworoom,69,prefix_a,Simulator-Final,1,1,97,6
tworoom,69,prefix_a,Simulator-Observed,1,1,96,3
tworoom,69,prefix_a,Simulator-Learned,1,1,96,3
tworoom,69,prefix_a,Displacement-Observed,1,1,95,0
tworoom,69,prefix_b,Direct,1,1,87,0
tworoom,69,prefix_b,Predictor-Final,1,1,89,7
tworoom,69,prefix_b,Predictor-Observed,1,1,89,7
tworoom,69,prefix_b,Predictor-Learned,1,1,84,4
tworoom,69,prefix_b,Simulator-Final,1,1,87,6
tworoom,69,prefix_b,Simulator-Observed,1,1,89,7
tworoom,69,prefix_b,Simulator-Learned,1,1,84,4
tworoom,69,prefix_b,Displacement-Observed,1,1,87,0
tworoom,70,clean,Direct,1,1,86,0
tworoom,70,clean,Predictor-Final,1,1,97,5
tworoom,70,clean,Predictor-Observed,1,1,97,5
tworoom,70,clean,Predictor-Learned,1,1,88,7
tworoom,70,clean,Simulator-Final,1,1,97,5
tworoom,70,clean,Simulator-Observed,1,1,97,5
tworoom,70,clean,Simulator-Learned,1,1,90,1
tworoom,70,clean,Displacement-Observed,1,1,97,5
tworoom,70,prefix_a,Direct,1,1,88,0
tworoom,70,prefix_a,Predictor-Final,1,1,94,2
tworoom,70,prefix_a,Predictor-Observed,1,1,85,6
tworoom,70,prefix_a,Predictor-Learned,1,1,94,2
tworoom,70,prefix_a,Simulator-Final,1,1,94,2
tworoom,70,prefix_a,Simulator-Observed,1,1,85,6
tworoom,70,prefix_a,Simulator-Learned,1,1,94,2
tworoom,70,prefix_a,Displacement-Observed,1,1,85,6
tworoom,70,prefix_b,Direct,1,1,96,0
tworoom,70,prefix_b,Predictor-Final,1,1,76,5
tworoom,70,prefix_b,Predictor-Observed,1,1,92,7
tworoom,70,prefix_b,Predictor-Learned,1,1,98,6
tworoom,70,prefix_b,Simulator-Final,1,1,76,5
tworoom,70,prefix_b,Simulator-Observed,1,1,92,7
tworoom,70,prefix_b,Simulator-Learned,1,1,98,6
tworoom,70,prefix_b,Displacement-Observed,1,1,92,7
tworoom,71,clean,Direct,1,1,93,0
tworoom,71,clean,Predictor-Final,1,1,94,3
tworoom,71,clean,Predictor-Observed,1,1,93,0
tworoom,71,clean,Predictor-Learned,1,1,97,1
tworoom,71,clean,Simulator-Final,1,1,91,6
tworoom,71,clean,Simulator-Observed,1,1,93,0
tworoom,71,clean,Simulator-Learned,1,1,91,6
tworoom,71,clean,Displacement-Observed,1,1,93,0
tworoom,71,prefix_a,Direct,1,1,96,0
tworoom,71,prefix_a,Predictor-Final,1,1,96,7
tworoom,71,prefix_a,Predictor-Observed,1,1,92,2
tworoom,71,prefix_a,Predictor-Learned,1,1,96,0
tworoom,71,prefix_a,Simulator-Final,1,1,96,7
tworoom,71,prefix_a,Simulator-Observed,1,1,92,2
tworoom,71,prefix_a,Simulator-Learned,1,1,96,0
tworoom,71,prefix_a,Displacement-Observed,1,1,96,0
tworoom,71,prefix_b,Direct,1,1,88,0
tworoom,71,prefix_b,Predictor-Final,1,1,87,5
tworoom,71,prefix_b,Predictor-Observed,1,1,92,6
tworoom,71,prefix_b,Predictor-Learned,1,1,87,5
tworoom,71,prefix_b,Simulator-Final,1,1,92,6
tworoom,71,prefix_b,Simulator-Observed,1,1,92,6
tworoom,71,prefix_b,Simulator-Learned,1,1,88,3
tworoom,71,prefix_b,Displacement-Observed,1,1,88,0
tworoom,72,clean,Direct,1,1,90,0
tworoom,72,clean,Predictor-Final,1,1,96,3
tworoom,72,clean,Predictor-Observed,1,1,96,7
tworoom,72,clean,Predictor-Learned,1,1,96,7
tworoom,72,clean,Simulator-Final,1,1,96,6
tworoom,72,clean,Simulator-Observed,1,1,96,7
tworoom,72,clean,Simulator-Learned,1,1,96,7
tworoom,72,clean,Displacement-Observed,1,1,96,7
tworoom,72,prefix_a,Direct,1,1,98,0
tworoom,72,prefix_a,Predictor-Final,1,1,87,6
tworoom,72,prefix_a,Predictor-Observed,1,1,95,7
tworoom,72,prefix_a,Predictor-Learned,1,1,98,0
tworoom,72,prefix_a,Simulator-Final,1,1,98,5
tworoom,72,prefix_a,Simulator-Observed,1,1,95,7
tworoom,72,prefix_a,Simulator-Learned,1,1,98,0
tworoom,72,prefix_a,Displacement-Observed,1,1,98,0
tworoom,72,prefix_b,Direct,1,1,92,0
tworoom,72,prefix_b,Predictor-Final,1,1,97,2
tworoom,72,prefix_b,Predictor-Observed,1,1,92,0
tworoom,72,prefix_b,Predictor-Learned,1,1,98,7
tworoom,72,prefix_b,Simulator-Final,1,1,97,2
tworoom,72,prefix_b,Simulator-Observed,1,1,92,0
tworoom,72,prefix_b,Simulator-Learned,1,1,98,7
tworoom,72,prefix_b,Displacement-Observed,1,1,92,0
tworoom,73,clean,Direct,1,1,85,0
tworoom,73,clean,Predictor-Final,1,1,77,1
tworoom,73,clean,Predictor-Observed,1,1,85,0
tworoom,73,clean,Predictor-Learned,1,1,77,1
tworoom,73,clean,Simulator-Final,1,1,85,0
tworoom,73,clean,Simulator-Observed,1,1,85,0
tworoom,73,clean,Simulator-Learned,1,1,77,1
tworoom,73,clean,Displacement-Observed,1,1,85,0
tworoom,73,prefix_a,Direct,1,1,96,0
tworoom,73,prefix_a,Predictor-Final,1,1,88,4
tworoom,73,prefix_a,Predictor-Observed,1,1,81,3
tworoom,73,prefix_a,Predictor-Learned,1,1,81,3
tworoom,73,prefix_a,Simulator-Final,1,1,88,4
tworoom,73,prefix_a,Simulator-Observed,1,1,81,3
tworoom,73,prefix_a,Simulator-Learned,1,1,81,3
tworoom,73,prefix_a,Displacement-Observed,1,1,81,3
tworoom,73,prefix_b,Direct,1,1,91,0
tworoom,73,prefix_b,Predictor-Final,1,1,97,2
tworoom,73,prefix_b,Predictor-Observed,1,1,91,0
tworoom,73,prefix_b,Predictor-Learned,1,1,97,2
tworoom,73,prefix_b,Simulator-Final,1,1,71,3
tworoom,73,prefix_b,Simulator-Observed,1,1,91,0
tworoom,73,prefix_b,Simulator-Learned,1,1,97,2
tworoom,73,prefix_b,Displacement-Observed,1,1,91,0
tworoom,74,clean,Direct,1,1,62,0
tworoom,74,clean,Predictor-Final,1,1,80,3
tworoom,74,clean,Predictor-Observed,1,1,52,1
tworoom,74,clean,Predictor-Learned,1,1,62,0
tworoom,74,clean,Simulator-Final,1,1,80,3
tworoom,74,clean,Simulator-Observed,1,1,52,1
tworoom,74,clean,Simulator-Learned,1,1,57,7
tworoom,74,clean,Displacement-Observed,1,1,62,0
tworoom,74,prefix_a,Direct,1,1,93,0
tworoom,74,prefix_a,Predictor-Final,1,1,93,7
tworoom,74,prefix_a,Predictor-Observed,1,1,62,2
tworoom,74,prefix_a,Predictor-Learned,1,1,56,4
tworoom,74,prefix_a,Simulator-Final,1,1,93,7
tworoom,74,prefix_a,Simulator-Observed,1,1,62,2
tworoom,74,prefix_a,Simulator-Learned,1,1,56,4
tworoom,74,prefix_a,Displacement-Observed,1,1,93,0
tworoom,74,prefix_b,Direct,1,1,75,0
tworoom,74,prefix_b,Predictor-Final,1,1,68,2
tworoom,74,prefix_b,Predictor-Observed,1,1,75,0
tworoom,74,prefix_b,Predictor-Learned,1,1,79,7
tworoom,74,prefix_b,Simulator-Final,1,1,75,0
tworoom,74,prefix_b,Simulator-Observed,1,1,75,0
tworoom,74,prefix_b,Simulator-Learned,1,1,79,7
tworoom,74,prefix_b,Displacement-Observed,1,1,75,0
tworoom,75,clean,Direct,1,1,76,0
tworoom,75,clean,Predictor-Final,1,1,94,4
tworoom,75,clean,Predictor-Observed,1,1,85,7
tworoom,75,clean,Predictor-Learned,1,1,85,7
tworoom,75,clean,Simulator-Final,1,1,67,3
tworoom,75,clean,Simulator-Observed,1,1,85,7
tworoom,75,clean,Simulator-Learned,1,1,85,7
tworoom,75,clean,Displacement-Observed,1,1,76,0
tworoom,75,prefix_a,Direct,1,1,71,0
tworoom,75,prefix_a,Predictor-Final,1,1,90,2
tworoom,75,prefix_a,Predictor-Observed,1,1,74,1
tworoom,75,prefix_a,Predictor-Learned,1,1,90,2
tworoom,75,prefix_a,Simulator-Final,1,1,90,2
tworoom,75,prefix_a,Simulator-Observed,1,1,74,1
tworoom,75,prefix_a,Simulator-Learned,1,1,90,2
tworoom,75,prefix_a,Displacement-Observed,1,1,74,1
tworoom,75,prefix_b,Direct,1,1,96,0
tworoom,75,prefix_b,Predictor-Final,1,1,94,3
tworoom,75,prefix_b,Predictor-Observed,1,1,82,7
tworoom,75,prefix_b,Predictor-Learned,1,1,85,6
tworoom,75,prefix_b,Simulator-Final,1,1,94,3
tworoom,75,prefix_b,Simulator-Observed,1,1,85,6
tworoom,75,prefix_b,Simulator-Learned,1,1,85,6
tworoom,75,prefix_b,Displacement-Observed,1,1,96,0
tworoom,76,clean,Direct,1,1,81,0
tworoom,76,clean,Predictor-Final,1,1,90,5
tworoom,76,clean,Predictor-Observed,1,1,94,4
